Freq.	V(vout)
1.19618953880416e+00	(-1.43047783076651e+01dB,-6.73380708602460e+01°)
1.19646500333701e+00	(-1.43064814645352e+01dB,-6.73427611443601e+01°)
1.19674053130522e+00	(-1.43081847377983e+01dB,-6.73474506690789e+01°)
1.19701612272339e+00	(-1.43098881274168e+01dB,-6.73521394343999e+01°)
1.19729177760614e+00	(-1.43115916333529e+01dB,-6.73568274403203e+01°)
1.19756749596808e+00	(-1.43132952555691e+01dB,-6.73615146868378e+01°)
1.19784327782383e+00	(-1.43149989940276e+01dB,-6.73662011739497e+01°)
1.19811912318801e+00	(-1.43167028486907e+01dB,-6.73708869016539e+01°)
1.19839503207524e+00	(-1.43184068195208e+01dB,-6.73755718699479e+01°)
1.19867100450016e+00	(-1.43201109064802e+01dB,-6.73802560788296e+01°)
1.19894704047739e+00	(-1.43218151095314e+01dB,-6.73849395282970e+01°)
1.19922314002157e+00	(-1.43235194286366e+01dB,-6.73896222183478e+01°)
1.19949930314735e+00	(-1.43252238637582e+01dB,-6.73943041489803e+01°)
1.19977552986935e+00	(-1.43269284148585e+01dB,-6.73989853201925e+01°)
1.20005182020223e+00	(-1.43286330819001e+01dB,-6.74036657319826e+01°)
1.20032817416064e+00	(-1.43303378648452e+01dB,-6.74083453843489e+01°)
1.20060459175922e+00	(-1.43320427636562e+01dB,-6.74130242772898e+01°)
1.20088107301264e+00	(-1.43337477782955e+01dB,-6.74177024108038e+01°)
1.20115761793554e+00	(-1.43354529087255e+01dB,-6.74223797848893e+01°)
1.20143422654260e+00	(-1.43371581549087e+01dB,-6.74270563995450e+01°)
1.20171089884848e+00	(-1.43388635168074e+01dB,-6.74317322547697e+01°)
1.20198763486785e+00	(-1.43405689943841e+01dB,-6.74364073505619e+01°)
1.20226443461538e+00	(-1.43422745876012e+01dB,-6.74410816869208e+01°)
1.20254129810574e+00	(-1.43439802964210e+01dB,-6.74457552638450e+01°)
1.20281822535362e+00	(-1.43456861208061e+01dB,-6.74504280813338e+01°)
1.20309521637369e+00	(-1.43473920607190e+01dB,-6.74551001393862e+01°)
1.20337227118065e+00	(-1.43490981161219e+01dB,-6.74597714380013e+01°)
1.20364938978917e+00	(-1.43508042869774e+01dB,-6.74644419771785e+01°)
1.20392657221397e+00	(-1.43525105732480e+01dB,-6.74691117569171e+01°)
1.20420381846972e+00	(-1.43542169748961e+01dB,-6.74737807772165e+01°)
1.20448112857113e+00	(-1.43559234918843e+01dB,-6.74784490380761e+01°)
1.20475850253291e+00	(-1.43576301241748e+01dB,-6.74831165394958e+01°)
1.20503594036976e+00	(-1.43593368717304e+01dB,-6.74877832814749e+01°)
1.20531344209638e+00	(-1.43610437345133e+01dB,-6.74924492640134e+01°)
1.20559100772749e+00	(-1.43627507124863e+01dB,-6.74971144871110e+01°)
1.20586863727781e+00	(-1.43644578056116e+01dB,-6.75017789507677e+01°)
1.20614633076206e+00	(-1.43661650138520e+01dB,-6.75064426549835e+01°)
1.20642408819496e+00	(-1.43678723371698e+01dB,-6.75111055997584e+01°)
1.20670190959123e+00	(-1.43695797755276e+01dB,-6.75157677850925e+01°)
1.20697979496561e+00	(-1.43712873288879e+01dB,-6.75204292109861e+01°)
1.20725774433283e+00	(-1.43729949972133e+01dB,-6.75250898774396e+01°)
1.20753575770762e+00	(-1.43747027804662e+01dB,-6.75297497844533e+01°)
1.20781383510473e+00	(-1.43764106786093e+01dB,-6.75344089320276e+01°)
1.20809197653890e+00	(-1.43781186916051e+01dB,-6.75390673201632e+01°)
1.20837018202488e+00	(-1.43798268194162e+01dB,-6.75437249488607e+01°)
1.20864845157741e+00	(-1.43815350620050e+01dB,-6.75483818181207e+01°)
1.20892678521125e+00	(-1.43832434193343e+01dB,-6.75530379279441e+01°)
1.20920518294116e+00	(-1.43849518913665e+01dB,-6.75576932783318e+01°)
1.20948364478189e+00	(-1.43866604780643e+01dB,-6.75623478692846e+01°)
1.20976217074822e+00	(-1.43883691793902e+01dB,-6.75670017008037e+01°)
1.21004076085490e+00	(-1.43900779953068e+01dB,-6.75716547728902e+01°)
1.21031941511671e+00	(-1.43917869257767e+01dB,-6.75763070855452e+01°)
1.21059813354843e+00	(-1.43934959707626e+01dB,-6.75809586387700e+01°)
1.21087691616482e+00	(-1.43952051302270e+01dB,-6.75856094325660e+01°)
1.21115576298068e+00	(-1.43969144041326e+01dB,-6.75902594669346e+01°)
1.21143467401078e+00	(-1.43986237924420e+01dB,-6.75949087418773e+01°)
1.21171364926991e+00	(-1.44003332951179e+01dB,-6.75995572573958e+01°)
1.21199268877287e+00	(-1.44020429121228e+01dB,-6.76042050134916e+01°)
1.21227179253444e+00	(-1.44037526434194e+01dB,-6.76088520101666e+01°)
1.21255096056943e+00	(-1.44054624889703e+01dB,-6.76134982474225e+01°)
1.21283019289264e+00	(-1.44071724487383e+01dB,-6.76181437252613e+01°)
1.21310948951886e+00	(-1.44088825226860e+01dB,-6.76227884436850e+01°)
1.21338885046292e+00	(-1.44105927107760e+01dB,-6.76274324026957e+01°)
1.21366827573962e+00	(-1.44123030129711e+01dB,-6.76320756022954e+01°)
1.21394776536377e+00	(-1.44140134292338e+01dB,-6.76367180424865e+01°)
1.21422731935020e+00	(-1.44157239595270e+01dB,-6.76413597232712e+01°)
1.21450693771372e+00	(-1.44174346038132e+01dB,-6.76460006446519e+01°)
1.21478662046916e+00	(-1.44191453620552e+01dB,-6.76506408066311e+01°)
1.21506636763135e+00	(-1.44208562342157e+01dB,-6.76552802092114e+01°)
1.21534617921513e+00	(-1.44225672202575e+01dB,-6.76599188523953e+01°)
1.21562605523532e+00	(-1.44242783201431e+01dB,-6.76645567361856e+01°)
1.21590599570676e+00	(-1.44259895338354e+01dB,-6.76691938605851e+01°)
1.21618600064430e+00	(-1.44277008612971e+01dB,-6.76738302255966e+01°)
1.21646607006279e+00	(-1.44294123024910e+01dB,-6.76784658312231e+01°)
1.21674620397707e+00	(-1.44311238573796e+01dB,-6.76831006774675e+01°)
1.21702640240199e+00	(-1.44328355259259e+01dB,-6.76877347643330e+01°)
1.21730666535241e+00	(-1.44345473080926e+01dB,-6.76923680918228e+01°)
1.21758699284319e+00	(-1.44362592038424e+01dB,-6.76970006599402e+01°)
1.21786738488919e+00	(-1.44379712131381e+01dB,-6.77016324686884e+01°)
1.21814784150528e+00	(-1.44396833359425e+01dB,-6.77062635180708e+01°)
1.21842836270633e+00	(-1.44413955722184e+01dB,-6.77108938080911e+01°)
1.21870894850721e+00	(-1.44431079219285e+01dB,-6.77155233387527e+01°)
1.21898959892280e+00	(-1.44448203850356e+01dB,-6.77201521100593e+01°)
1.21927031396797e+00	(-1.44465329615026e+01dB,-6.77247801220147e+01°)
1.21955109365761e+00	(-1.44482456512923e+01dB,-6.77294073746226e+01°)
1.21983193800661e+00	(-1.44499584543674e+01dB,-6.77340338678870e+01°)
1.22011284702986e+00	(-1.44516713706908e+01dB,-6.77386596018117e+01°)
1.22039382074225e+00	(-1.44533844002253e+01dB,-6.77432845764010e+01°)
1.22067485915867e+00	(-1.44550975429337e+01dB,-6.77479087916588e+01°)
1.22095596229403e+00	(-1.44568107987789e+01dB,-6.77525322475894e+01°)
1.22123713016323e+00	(-1.44585241677238e+01dB,-6.77571549441970e+01°)
1.22151836278119e+00	(-1.44602376497311e+01dB,-6.77617768814861e+01°)
1.22179966016280e+00	(-1.44619512447637e+01dB,-6.77663980594610e+01°)
1.22208102232298e+00	(-1.44636649527846e+01dB,-6.77710184781264e+01°)
1.22236244927666e+00	(-1.44653787737565e+01dB,-6.77756381374866e+01°)
1.22264394103874e+00	(-1.44670927076423e+01dB,-6.77802570375466e+01°)
1.22292549762417e+00	(-1.44688067544050e+01dB,-6.77848751783109e+01°)
1.22320711904785e+00	(-1.44705209140074e+01dB,-6.77894925597845e+01°)
1.22348880532474e+00	(-1.44722351864123e+01dB,-6.77941091819722e+01°)
1.22377055646975e+00	(-1.44739495715828e+01dB,-6.77987250448791e+01°)
1.22405237249783e+00	(-1.44756640694817e+01dB,-6.78033401485101e+01°)
1.22433425342392e+00	(-1.44773786800720e+01dB,-6.78079544928705e+01°)
1.22461619926297e+00	(-1.44790934033164e+01dB,-6.78125680779654e+01°)
1.22489821002992e+00	(-1.44808082391781e+01dB,-6.78171809038001e+01°)
1.22518028573972e+00	(-1.44825231876199e+01dB,-6.78217929703801e+01°)
1.22546242640734e+00	(-1.44842382486047e+01dB,-6.78264042777108e+01°)
1.22574463204772e+00	(-1.44859534220955e+01dB,-6.78310148257977e+01°)
1.22602690267584e+00	(-1.44876687080553e+01dB,-6.78356246146463e+01°)
1.22630923830665e+00	(-1.44893841064469e+01dB,-6.78402336442625e+01°)
1.22659163895514e+00	(-1.44910996172335e+01dB,-6.78448419146520e+01°)
1.22687410463626e+00	(-1.44928152403778e+01dB,-6.78494494258206e+01°)
1.22715663536499e+00	(-1.44945309758431e+01dB,-6.78540561777742e+01°)
1.22743923115632e+00	(-1.44962468235921e+01dB,-6.78586621705189e+01°)
1.22772189202523e+00	(-1.44979627835879e+01dB,-6.78632674040606e+01°)
1.22800461798670e+00	(-1.44996788557935e+01dB,-6.78678718784056e+01°)
1.22828740905573e+00	(-1.45013950401719e+01dB,-6.78724755935601e+01°)
1.22857026524730e+00	(-1.45031113366860e+01dB,-6.78770785495304e+01°)
1.22885318657642e+00	(-1.45048277452991e+01dB,-6.78816807463228e+01°)
1.22913617305808e+00	(-1.45065442659739e+01dB,-6.78862821839439e+01°)
1.22941922470729e+00	(-1.45082608986737e+01dB,-6.78908828624002e+01°)
1.22970234153905e+00	(-1.45099776433613e+01dB,-6.78954827816983e+01°)
1.22998552356838e+00	(-1.45116944999999e+01dB,-6.79000819418448e+01°)
1.23026877081029e+00	(-1.45134114685525e+01dB,-6.79046803428466e+01°)
1.23055208327980e+00	(-1.45151285489822e+01dB,-6.79092779847106e+01°)
1.23083546099192e+00	(-1.45168457412519e+01dB,-6.79138748674435e+01°)
1.23111890396169e+00	(-1.45185630453249e+01dB,-6.79184709910525e+01°)
1.23140241220412e+00	(-1.45202804611641e+01dB,-6.79230663555446e+01°)
1.23168598573426e+00	(-1.45219979887326e+01dB,-6.79276609609270e+01°)
1.23196962456713e+00	(-1.45237156279936e+01dB,-6.79322548072069e+01°)
1.23225332871778e+00	(-1.45254333789101e+01dB,-6.79368478943916e+01°)
1.23253709820125e+00	(-1.45271512414452e+01dB,-6.79414402224885e+01°)
1.23282093303257e+00	(-1.45288692155620e+01dB,-6.79460317915050e+01°)
1.23310483322681e+00	(-1.45305873012237e+01dB,-6.79506226014488e+01°)
1.23338879879901e+00	(-1.45323054983933e+01dB,-6.79552126523274e+01°)
1.23367282976423e+00	(-1.45340238070340e+01dB,-6.79598019441484e+01°)
1.23395692613752e+00	(-1.45357422271089e+01dB,-6.79643904769198e+01°)
1.23424108793395e+00	(-1.45374607585812e+01dB,-6.79689782506493e+01°)
1.23452531516859e+00	(-1.45391794014140e+01dB,-6.79735652653449e+01°)
1.23480960785650e+00	(-1.45408981555704e+01dB,-6.79781515210145e+01°)
1.23509396601276e+00	(-1.45426170210136e+01dB,-6.79827370176662e+01°)
1.23537838965244e+00	(-1.45443359977068e+01dB,-6.79873217553082e+01°)
1.23566287879063e+00	(-1.45460550856131e+01dB,-6.79919057339488e+01°)
1.23594743344241e+00	(-1.45477742846958e+01dB,-6.79964889535961e+01°)
1.23623205362286e+00	(-1.45494935949180e+01dB,-6.80010714142587e+01°)
1.23651673934707e+00	(-1.45512130162428e+01dB,-6.80056531159449e+01°)
1.23680149063014e+00	(-1.45529325486336e+01dB,-6.80102340586633e+01°)
1.23708630748716e+00	(-1.45546521920534e+01dB,-6.80148142424225e+01°)
1.23737118993325e+00	(-1.45563719464656e+01dB,-6.80193936672312e+01°)
1.23765613798349e+00	(-1.45580918118333e+01dB,-6.80239723330982e+01°)
1.23794115165300e+00	(-1.45598117881197e+01dB,-6.80285502400322e+01°)
1.23822623095689e+00	(-1.45615318752881e+01dB,-6.80331273880423e+01°)
1.23851137591027e+00	(-1.45632520733017e+01dB,-6.80377037771374e+01°)
1.23879658652826e+00	(-1.45649723821238e+01dB,-6.80422794073265e+01°)
1.23908186282599e+00	(-1.45666928017176e+01dB,-6.80468542786188e+01°)
1.23936720481857e+00	(-1.45684133320463e+01dB,-6.80514283910236e+01°)
1.23965261252114e+00	(-1.45701339730733e+01dB,-6.80560017445501e+01°)
1.23993808594883e+00	(-1.45718547247618e+01dB,-6.80605743392077e+01°)
1.24022362511678e+00	(-1.45735755870750e+01dB,-6.80651461750058e+01°)
1.24050923004011e+00	(-1.45752965599763e+01dB,-6.80697172519540e+01°)
1.24079490073399e+00	(-1.45770176434289e+01dB,-6.80742875700619e+01°)
1.24108063721354e+00	(-1.45787388373961e+01dB,-6.80788571293391e+01°)
1.24136643949393e+00	(-1.45804601418413e+01dB,-6.80834259297954e+01°)
1.24165230759030e+00	(-1.45821815567277e+01dB,-6.80879939714406e+01°)
1.24193824151781e+00	(-1.45839030820187e+01dB,-6.80925612542846e+01°)
1.24222424129162e+00	(-1.45856247176776e+01dB,-6.80971277783374e+01°)
1.24251030692689e+00	(-1.45873464636676e+01dB,-6.81016935436091e+01°)
1.24279643843880e+00	(-1.45890683199522e+01dB,-6.81062585501097e+01°)
1.24308263584250e+00	(-1.45907902864947e+01dB,-6.81108227978495e+01°)
1.24336889915319e+00	(-1.45925123632585e+01dB,-6.81153862868387e+01°)
1.24365522838602e+00	(-1.45942345502068e+01dB,-6.81199490170878e+01°)
1.24394162355619e+00	(-1.45959568473030e+01dB,-6.81245109886070e+01°)
1.24422808467887e+00	(-1.45976792545106e+01dB,-6.81290722014070e+01°)
1.24451461176926e+00	(-1.45994017717929e+01dB,-6.81336326554983e+01°)
1.24480120484255e+00	(-1.46011243991132e+01dB,-6.81381923508916e+01°)
1.24508786391393e+00	(-1.46028471364350e+01dB,-6.81427512875976e+01°)
1.24537458899860e+00	(-1.46045699837216e+01dB,-6.81473094656270e+01°)
1.24566138011176e+00	(-1.46062929409365e+01dB,-6.81518668849909e+01°)
1.24594823726862e+00	(-1.46080160080431e+01dB,-6.81564235457001e+01°)
1.24623516048439e+00	(-1.46097391850047e+01dB,-6.81609794477656e+01°)
1.24652214977427e+00	(-1.46114624717848e+01dB,-6.81655345911986e+01°)
1.24680920515349e+00	(-1.46131858683468e+01dB,-6.81700889760102e+01°)
1.24709632663727e+00	(-1.46149093746542e+01dB,-6.81746426022118e+01°)
1.24738351424082e+00	(-1.46166329906704e+01dB,-6.81791954698145e+01°)
1.24767076797937e+00	(-1.46183567163588e+01dB,-6.81837475788299e+01°)
1.24795808786816e+00	(-1.46200805516829e+01dB,-6.81882989292694e+01°)
1.24824547392241e+00	(-1.46218044966062e+01dB,-6.81928495211446e+01°)
1.24853292615737e+00	(-1.46235285510921e+01dB,-6.81973993544670e+01°)
1.24882044458827e+00	(-1.46252527151041e+01dB,-6.82019484292484e+01°)
1.24910802923035e+00	(-1.46269769886057e+01dB,-6.82064967455006e+01°)
1.24939568009888e+00	(-1.46287013715603e+01dB,-6.82110443032355e+01°)
1.24968339720909e+00	(-1.46304258639315e+01dB,-6.82155911024648e+01°)
1.24997118057624e+00	(-1.46321504656827e+01dB,-6.82201371432007e+01°)
1.25025903021559e+00	(-1.46338751767775e+01dB,-6.82246824254552e+01°)
1.25054694614240e+00	(-1.46355999971794e+01dB,-6.82292269492405e+01°)
1.25083492837193e+00	(-1.46373249268519e+01dB,-6.82337707145688e+01°)
1.25112297691946e+00	(-1.46390499657585e+01dB,-6.82383137214523e+01°)
1.25141109180025e+00	(-1.46407751138627e+01dB,-6.82428559699035e+01°)
1.25169927302959e+00	(-1.46425003711282e+01dB,-6.82473974599348e+01°)
1.25198752062274e+00	(-1.46442257375184e+01dB,-6.82519381915588e+01°)
1.25227583459500e+00	(-1.46459512129969e+01dB,-6.82564781647879e+01°)
1.25256421496165e+00	(-1.46476767975273e+01dB,-6.82610173796349e+01°)
1.25285266173798e+00	(-1.46494024910731e+01dB,-6.82655558361126e+01°)
1.25314117493928e+00	(-1.46511282935978e+01dB,-6.82700935342337e+01°)
1.25342975458084e+00	(-1.46528542050652e+01dB,-6.82746304740111e+01°)
1.25371840067798e+00	(-1.46545802254387e+01dB,-6.82791666554578e+01°)
1.25400711324599e+00	(-1.46563063546820e+01dB,-6.82837020785869e+01°)
1.25429589230018e+00	(-1.46580325927587e+01dB,-6.82882367434114e+01°)
1.25458473785586e+00	(-1.46597589396323e+01dB,-6.82927706499445e+01°)
1.25487364992834e+00	(-1.46614853952665e+01dB,-6.82973037981996e+01°)
1.25516262853294e+00	(-1.46632119596250e+01dB,-6.83018361881898e+01°)
1.25545167368499e+00	(-1.46649386326712e+01dB,-6.83063678199287e+01°)
1.25574078539981e+00	(-1.46666654143689e+01dB,-6.83108986934297e+01°)
1.25602996369273e+00	(-1.46683923046817e+01dB,-6.83154288087064e+01°)
1.25631920857908e+00	(-1.46701193035733e+01dB,-6.83199581657723e+01°)
1.25660852007419e+00	(-1.46718464110073e+01dB,-6.83244867646413e+01°)
1.25689789819340e+00	(-1.46735736269473e+01dB,-6.83290146053270e+01°)
1.25718734295206e+00	(-1.46753009513571e+01dB,-6.83335416878433e+01°)
1.25747685436551e+00	(-1.46770283842003e+01dB,-6.83380680122042e+01°)
1.25776643244911e+00	(-1.46787559254406e+01dB,-6.83425935784236e+01°)
1.25805607721819e+00	(-1.46804835750417e+01dB,-6.83471183865157e+01°)
1.25834578868814e+00	(-1.46822113329673e+01dB,-6.83516424364944e+01°)
1.25863556687429e+00	(-1.46839391991810e+01dB,-6.83561657283742e+01°)
1.25892541179202e+00	(-1.46856671736466e+01dB,-6.83606882621691e+01°)
1.25921532345669e+00	(-1.46873952563279e+01dB,-6.83652100378937e+01°)
1.25950530188367e+00	(-1.46891234471884e+01dB,-6.83697310555623e+01°)
1.25979534708835e+00	(-1.46908517461920e+01dB,-6.83742513151895e+01°)
1.26008545908608e+00	(-1.46925801533024e+01dB,-6.83787708167898e+01°)
1.26037563789227e+00	(-1.46943086684833e+01dB,-6.83832895603779e+01°)
1.26066588352229e+00	(-1.46960372916985e+01dB,-6.83878075459685e+01°)
1.26095619599153e+00	(-1.46977660229118e+01dB,-6.83923247735764e+01°)
1.26124657531538e+00	(-1.46994948620868e+01dB,-6.83968412432165e+01°)
1.26153702150924e+00	(-1.47012238091874e+01dB,-6.84013569549037e+01°)
1.26182753458851e+00	(-1.47029528641773e+01dB,-6.84058719086531e+01°)
1.26211811456859e+00	(-1.47046820270204e+01dB,-6.84103861044797e+01°)
1.26240876146489e+00	(-1.47064112976804e+01dB,-6.84148995423987e+01°)
1.26269947529281e+00	(-1.47081406761211e+01dB,-6.84194122224254e+01°)
1.26299025606778e+00	(-1.47098701623064e+01dB,-6.84239241445749e+01°)
1.26328110380520e+00	(-1.47115997561999e+01dB,-6.84284353088629e+01°)
1.26357201852049e+00	(-1.47133294577656e+01dB,-6.84329457153046e+01°)
1.26386300022909e+00	(-1.47150592669673e+01dB,-6.84374553639156e+01°)
1.26415404894642e+00	(-1.47167891837687e+01dB,-6.84419642547115e+01°)
1.26444516468791e+00	(-1.47185192081339e+01dB,-6.84464723877081e+01°)
1.26473634746899e+00	(-1.47202493400264e+01dB,-6.84509797629209e+01°)
1.26502759730510e+00	(-1.47219795794104e+01dB,-6.84554863803659e+01°)
1.26531891421169e+00	(-1.47237099262495e+01dB,-6.84599922400589e+01°)
1.26561029820420e+00	(-1.47254403805076e+01dB,-6.84644973420159e+01°)
1.26590174929808e+00	(-1.47271709421487e+01dB,-6.84690016862529e+01°)
1.26619326750878e+00	(-1.47289016111366e+01dB,-6.84735052727861e+01°)
1.26648485285175e+00	(-1.47306323874352e+01dB,-6.84780081016316e+01°)
1.26677650534247e+00	(-1.47323632710084e+01dB,-6.84825101728056e+01°)
1.26706822499638e+00	(-1.47340942618201e+01dB,-6.84870114863245e+01°)
1.26736001182896e+00	(-1.47358253598341e+01dB,-6.84915120422047e+01°)
1.26765186585568e+00	(-1.47375565650145e+01dB,-6.84960118404627e+01°)
1.26794378709200e+00	(-1.47392878773250e+01dB,-6.85005108811149e+01°)
1.26823577555342e+00	(-1.47410192967297e+01dB,-6.85050091641780e+01°)
1.26852783125540e+00	(-1.47427508231926e+01dB,-6.85095066896687e+01°)
1.26881995421344e+00	(-1.47444824566774e+01dB,-6.85140034576037e+01°)
1.26911214444302e+00	(-1.47462141971482e+01dB,-6.85184994679999e+01°)
1.26940440195963e+00	(-1.47479460445689e+01dB,-6.85229947208741e+01°)
1.26969672677877e+00	(-1.47496779989035e+01dB,-6.85274892162434e+01°)
1.26998911891594e+00	(-1.47514100601159e+01dB,-6.85319829541247e+01°)
1.27028157838664e+00	(-1.47531422281702e+01dB,-6.85364759345352e+01°)
1.27057410520637e+00	(-1.47548745030303e+01dB,-6.85409681574921e+01°)
1.27086669939064e+00	(-1.47566068846602e+01dB,-6.85454596230125e+01°)
1.27115936095498e+00	(-1.47583393730239e+01dB,-6.85499503311140e+01°)
1.27145208991489e+00	(-1.47600719680853e+01dB,-6.85544402818138e+01°)
1.27174488628589e+00	(-1.47618046698086e+01dB,-6.85589294751293e+01°)
1.27203775008351e+00	(-1.47635374781577e+01dB,-6.85634179110783e+01°)
1.27233068132328e+00	(-1.47652703930966e+01dB,-6.85679055896782e+01°)
1.27262368002073e+00	(-1.47670034145894e+01dB,-6.85723925109468e+01°)
1.27291674619138e+00	(-1.47687365426002e+01dB,-6.85768786749018e+01°)
1.27320987985079e+00	(-1.47704697770928e+01dB,-6.85813640815610e+01°)
1.27350308101448e+00	(-1.47722031180315e+01dB,-6.85858487309424e+01°)
1.27379634969801e+00	(-1.47739365653802e+01dB,-6.85903326230639e+01°)
1.27408968591693e+00	(-1.47756701191031e+01dB,-6.85948157579436e+01°)
1.27438308968678e+00	(-1.47774037791641e+01dB,-6.85992981355995e+01°)
1.27467656102313e+00	(-1.47791375455275e+01dB,-6.86037797560498e+01°)
1.27497009994153e+00	(-1.47808714181572e+01dB,-6.86082606193129e+01°)
1.27526370645755e+00	(-1.47826053970173e+01dB,-6.86127407254070e+01°)
1.27555738058674e+00	(-1.47843394820720e+01dB,-6.86172200743505e+01°)
1.27585112234470e+00	(-1.47860736732854e+01dB,-6.86216986661619e+01°)
1.27614493174697e+00	(-1.47878079706215e+01dB,-6.86261765008598e+01°)
1.27643880880916e+00	(-1.47895423740445e+01dB,-6.86306535784627e+01°)
1.27673275354683e+00	(-1.47912768835186e+01dB,-6.86351298989893e+01°)
1.27702676597556e+00	(-1.47930114990077e+01dB,-6.86396054624584e+01°)
